0	0.333	0	0	0
0	0	0.5	0	0
0	0	0.247	0	0
0.571	0	1	0	0
0	0	0	0	0.524
0.543	0	0.618	1	0.733
0.53	0.5	0.662	0.905	0.8
0	1	0	0	0
1	0	0	0.581	0.543
0.956	0.8	0.319	0.662	0.254
0.266	0	0	0.75	0
0	0	0.329	0.615	0
0	0	0.333	0.283	0
0	1	0.543	0	0.618
1	0	0	0	0
0.8	0.662	0.956	0.53	0.319
0.673	0.722	0.521	0.733	0.569
0.5	0.905	0.53	0.641	0.662
0.722	0.733	0.673	0.618	0.521
0	0	0	1	0
0.905	0.641	0.5	0.579	0.53
0.254	0.319	0	0.956	0.315
0	0	0.283	0	0
0	0.615	0	0	0.329
0	0.75	0.266	0.536	0
0	0.581	1	0	0
0.319	0.956	0.254	0.8	0
0	0	0	0.266	0
0	0	1	0	0
0.733	0.618	0.722	0.543	0.673
0.618	0.543	0.733	0	0.722
0	0	0	0	0
0.615	0	0	0	0
0	0	0	0	0
0.662	0.53	0.8	0.5	0.956
0	0	0.412	0	0
0.324	0.561	0.305	0.9	0.722
0.333	0.733	0.756	0.583	0.714
0.81	0.621	0	0.722	0.75
0.714	0.756	0.9	0.333	0.561
0.583	0	0.733	0	0.333
0.561	0.9	0.324	0.714	0.305
0.621	0.722	0.81	0.305	0
0	0	0.322	0	0
0	0.412	0	0	1
0	0	0	0	0
0.75	0	0	0.81	0.5
0.305	0.324	0.722	0.561	0.621
0.243	0	0.289	0.571	1
0.322	0	0	0	0
0.733	0.583	0.333	0	0.756
0.412	0	0	0	0
0.756	0.333	0.714	0.733	0.9
0	0	0	0	1
0	0	0.9	0	0
0	1	0	1	0.537
0	0	0.436	0	0
0	0	0	0	0
1	1	0	0.744	0
0	0	0.381	0	0.424
0	0.648	0	0	0
0.348	0.524	1	0.689	0.178
0	0	0	0.9	0
0	0	0	0	0
0	0	0	0.378	0.9
0	0	0	0	0
0.733	0	0	0	0
0	0	0	0	0.381
0	0	0.695	0.602	0.733
1	0.348	0.178	0.524	0.283
0	0	0	0	0
0	0	0.889	0.733	0.762
0	0	0	0	0
0	0	0	0.648	0
0.933	0.283	0	0.178	0
0	0	0	0	0
0.9	0	0	0	0
0	0.933	0	0.283	0.648
0.381	0	0.424	0	0
0.178	1	0.283	0.348	0.933
0	0	0.7	0.619	0
0	0	0	0	0.436
0	0.733	0	0	0
0	0	-1	0	-1
0	0	0	0	0
0	0	0	0	0
0	1	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0.333	0	0
0	0	0	0	0
0	0	0	0.333	0
0	0	0	0	0
0	0	0	0	0
0	0.333	0	0	0
0	0	0	0	0
0	0	0	0	0
0.333	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0.6	0
0	0	0	0	0
0	0.333	0	0	0
0	0	0	0	0.333
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0.6	0	1	0
0	0	0	0	1
0	0	0	0.333	0.333
0	0	0.333	0	0
0	0	0	0	0
0.556	1	0.439	0.833	0
0.316	0	0.333	0.333	0.436
0	-1	0	-1	0
0	0.833	0	0	0
0.929	0.821	1	0	0
1	0.681	0.743	0	0.833
0	0.568	0.524	0.44	0
0	0	0	0	0
0	0	0	0.833	0
0	0	0	0	1
0.743	1	0.833	0.681	1
0	0	0.383	0	0
0	0	1	0	0.44
0.464	0	0.489	1	0
0	0	0	0	0.681
0.833	0.743	1	1	0.556
0.911	0	0	0	0
0	0	0	0	0
0.489	0.464	0	0	0
0.833	0	0	0	0
0	0	0	0.545	1
0	0	0	0	0
0	0	0	-1	0.333
0	0	0	0	0
0	0	1	0	0
0.44	1	0.568	0	0
1	0.833	0.556	0.743	0.439
1	0	0	0.436	0.464
0	0	0.911	0.439	0
0	0	0	0.641	0
0.681	0	1	0	0.743
0.618	0.254	0.633	0	0.709
0	0	0.681	0	1
0	0.436	1	0.333	0
0	0	0	0	0.2
0.533	0	0	0	0.5
0	0	0.5	0	0.667
0	0	0	0	0
0	0	0	0	0
0.5	0	0.667	0	0
0.2	0	0	0	0
0.214	0.127	0	0.167	0
0	0	0	-1	0
0	0.533	0.5	0	0
0.667	0.5	0	0	0
0	0	0	0	0
1	0	0	0	0
0.127	0.167	0.214	0	0
0	-1	0	-1	0
0	0	0	0	0
0.5	0	0	0.533	0
0	1	0	0	0
0	0	0	0	0
0	0	0.2	0	0
0	0	0	0	0
0	0	0.533	0	0
0.167	0	0.127	0	0.214
0	0	1	0.333	0
0	0.5	0	0	0
0	0	0	0.667	0
0	0	0	0.5	0
0	0.214	0	0.127	0
0	0	0.524	0	0
0	0	0	0.533	0.524
0.451	0.495	0.4	0.622	0.353
0.5	0.5	0	0	0
0	0	0.533	0	0
0.8	0.75	0.778	0.622	0.714
0	0	-1	0	-1
0	0.333	0	0	0
0.211	0.188	0.667	0.714	0
0.75	0.622	0.8	0.622	0.778
0.714	0.786	0.81	0	0.694
0	0	0	0	0
0	0	0	0.2	0
0	0	0	0	0
0	0	0	0	0
0.778	0.8	0.714	0.75	0.188
0.333	0	0	0	0
0	0	0	0.667	0
0.495	0.622	0.451	0.618	0.4
0.618	0.545	0.622	0.582	0.495
0.582	0.576	0.582	0.694	0.545
0	0	0.2	0	0
0.545	0.353	0.622	0.4	0.622
0.786	0	0.714	0	0.81
0	0	0	0	0
0.524	0	0	0	0
0.622	0.545	0.622	0.353	0.75
0.714	0.778	0.188	0.8	0.211
0.5	0	0.5	0.667	0
0	0	0.786	0	0.714
0.694	0.81	0.576	0.714	0.582
0	0.5	0	0.5	0.333
0	0	0	0	0
0.622	0.618	0.495	0.545	0.451
0.353	0.4	0.545	0.451	0.622
0	0.524	0	0	0
0.81	0.714	0.694	0.786	0.576
0.622	0.622	0.75	0.545	0.8
0	0	0	0	0.786
0.667	0.211	0	0.188	0.5
